id,ln_x1,x1,x3,x4,x6,x2,T,ln_y,y,x5,S
698,3.402281864,30.03255212,1,1,1,19,1,8.985818796,7988.983394,20,1
699,3.197495358,24.47116189,0,1,1,9,1,7.208103996,1350.329608,16,1
700,3.309370555,27.36789348,0,1,1,15,1,7.935524493,2794.82422,12,1
701,3.137047794,23.03576006,0,0,0,18,1,8.237003438,3778.201711,18,0
702,3.16506086,23.69018577,0,1,0,12,1,7.603918235,2006.040655,8,1
703,3.688964349,40.00339593,0,1,1,10,1,7.892201624,2676.329711,13,1
704,3.418243529,30.51576786,1,1,0,12,1,7.615831919,2030.08292,13,1
705,3.422347649,30.6412656,1,0,0,20,1,8.16815018,3526.813954,20,1
706,4.018867454,55.63805747,1,0,1,13,1,7.862495788,2597.996338,14,1
707,3.48248235,32.54039857,0,0,0,14,1,7.83694026,2532.444345,20,1
708,3.338880865,28.18756335,0,1,0,14,1,7.831433018,2518.535896,14,1
709,3.724186009,41.43748926,0,1,1,14,0,8.20937309,3675.2377,18,1
710,3.353822649,28.61189812,0,0,0,16,1,8.517130623,4999.687168,19,1
711,3.911872334,49.99246702,0,1,0,13,1,8.499899406,4914.274471,16,1
712,3.386698292,29.56816547,1,0,0,15,1,7.25651101,1417.302945,15,1
713,3.315154216,27.5266387,1,1,1,18,1,8.672836397,5842.046233,19,1
714,3.149562485,23.32585693,0,1,1,16,1,9.345079836,11442.3863,16,1
715,3.598592108,36.54674432,0,0,1,12,1,7.706291349,2222.285276,18,0
716,3.939953188,51.41619436,0,0,1,14,1,7.764250439,2354.892691,10,1
717,3.393197136,29.76095015,0,1,1,7,1,6.78611351,885.4655125,10,1
718,3.578440293,35.81763223,0,0,1,11,1,7.297564699,1476.699338,18,1
719,3.599998657,36.59818528,0,0,0,14,1,7.843409488,2548.880412,18,1
720,3.926657972,50.73712911,1,0,1,9,1,7.476027697,1765.214863,11,1
721,3.69916298,40.41346333,1,1,0,18,1,8.661512404,5776.264107,20,1
722,3.177903453,23.99639122,0,1,1,12,1,7.360710459,1572.953685,14,1
723,3.290929468,26.86782483,0,0,1,12,1,7.93160807,2783.899912,16,1
724,3.276160863,26.47394026,1,0,0,14,1,7.50633212,1819.527479,18,1
725,3.542471862,34.55222203,1,1,0,13,1,8.16973071,3532.392599,9,1
726,3.498815834,33.07626097,1,0,0,14,1,8.004239203,2993.621696,20,1
727,3.61038125,36.98014882,1,0,1,13,1,7.771380041,2371.742133,16,1
728,3.302797126,27.18858254,1,1,1,14,1,7.641210578,2082.263034,18,1
729,3.387095999,29.57992728,0,1,1,14,1,8.25259705,3837.579278,14,1
730,3.722408018,41.36387925,1,0,1,6,1,8.340923081,4191.957471,3,1
731,3.470117973,32.14053394,0,1,1,9,1,8.629448834,5593.994182,10,1
732,3.303713036,27.21349626,0,0,0,13,1,7.612339871,2023.006137,18,1
733,3.791349312,44.31615628,0,0,0,18,1,6.89949719,991.7759158,20,1
734,3.504048893,33.2498047,0,0,0,11,1,8.637071723,5636.799524,11,1
735,3.2250396,25.15457025,1,0,0,16,1,7.364138191,1578.3546,20,1
736,4.012906568,55.30739188,1,1,0,16,1,8.151217851,3467.599515,20,1
737,3.149569703,23.3260253,1,1,0,7,1,7.19485752,1332.560448,7,1
738,2.965689122,19.40807316,0,0,1,8,1,7.689170104,2184.560852,13,1
739,2.824060265,16.84510762,1,1,1,11,1,7.177429241,1309.537423,11,1
740,3.695337791,40.25916947,0,1,1,12,0,8.405351761,4470.930185,16,1
741,3.340150212,28.22336588,0,1,1,7,0,7.324991341,1517.760756,14,1
742,3.417332193,30.48797041,0,1,1,9,1,8.620088906,5541.879078,10,1
743,3.586888092,36.12149407,0,0,1,13,1,7.89882286,2694.109116,20,1
744,3.360054781,28.79076804,1,1,0,15,1,8.62672648,5578.786063,12,1
745,3.017581948,20.44180252,1,1,1,13,1,7.435304383,1694.773501,13,1
746,2.915064861,18.45000905,1,0,0,13,1,7.727297962,2269.461736,12,0
747,3.397790025,29.89795324,0,1,0,8,1,8.230862436,3755.070863,9,1
748,3.552417658,34.89758602,0,0,1,15,1,7.621806619,2042.248364,20,1
749,2.816666732,16.72102203,0,1,1,14,0,7.279006559,1449.54727,11,1
750,3.587157344,36.13122118,0,0,1,14,1,7.928153946,2774.300567,20,1
751,3.626691907,37.58826525,1,1,0,9,1,8.063647896,3176.857871,18,1
752,3.888421209,48.83372738,0,0,1,20,1,8.228939968,3747.858797,19,1
753,3.549414206,34.79293001,1,1,1,9,0,7.197494341,1336.078808,12,1
754,3.561486152,35.21549386,0,1,1,10,1,7.402702623,1640.41186,16,1
755,3.681381088,39.70118706,0,1,1,14,1,7.756979878,2337.833391,16,1
756,3.494257769,32.92584031,1,1,1,8,1,9.225206459,10149.77137,10,1
757,3.476085696,32.3329132,1,1,0,14,1,8.528572326,5057.220617,16,1
758,3.534795339,34.28799659,0,1,1,16,0,7.925714806,2767.541904,14,1
759,3.723252009,41.39880473,0,1,1,13,1,8.115908699,3347.29789,10,1
760,3.370612819,29.09635239,1,1,0,14,1,7.324197902,1516.556983,12,1
761,3.350141314,28.50676178,1,1,1,12,1,7.43969467,1702.2304,11,1
762,3.240451377,25.54524968,1,0,1,15,1,7.899909592,2697.038484,16,1
763,3.212672815,24.84540473,1,0,1,11,1,7.321481862,1512.443543,12,0
764,3.598039991,36.52657184,1,1,1,13,1,7.582684167,1963.893314,17,1
765,3.964211668,52.67872468,0,0,1,9,1,7.900633512,2698.99163,12,1
766,3.209342129,24.76279015,1,0,1,13,1,7.703286455,2215.617567,13,1
767,3.443467872,31.2952983,1,0,0,13,1,6.757722202,860.6795075,16,1
768,3.190999652,24.31271955,0,1,1,15,1,7.352951881,1560.797021,16,1
769,3.772425933,43.4854297,1,1,0,14,0,7.412260895,1656.166536,13,1
770,3.404785441,30.10783511,1,1,0,7,1,7.812916876,2472.331412,6,1
771,3.55370119,34.94240693,0,1,1,13,1,8.48221495,4828.132132,20,1
772,3.604408456,36.75993232,1,0,0,12,0,7.514656856,1834.737789,13,1
773,3.183716294,24.13628461,0,0,0,13,1,8.329411186,4143.9768,20,1
774,3.468576714,32.09103519,0,1,1,14,1,8.189923807,3604.447603,18,1
775,3.431497215,30.92290634,0,1,1,16,1,9.073116592,8717.751181,18,1
776,3.702606669,40.55287462,1,0,0,11,1,8.003166546,2990.412289,13,1
777,3.130026592,22.87458781,0,0,1,20,1,8.554618029,5190.669827,20,1
778,3.140011537,23.1041334,1,1,1,14,1,7.870140991,2617.934666,19,1
779,3.729759973,41.66910525,1,0,0,13,1,8.134846716,3411.293131,20,0
780,3.323570642,27.75929229,0,1,1,11,1,8.040858305,3105.277323,12,1
781,3.301911251,27.16450753,1,0,0,13,1,7.135226203,1255.420937,18,1
782,3.533904057,34.25744991,0,1,1,13,1,8.521980878,5023.995831,11,1
783,3.40388036,30.08059743,0,0,1,7,1,8.271830947,3912.105294,9,1
784,4.059914449,57.96935154,1,0,1,9,1,7.505420484,1817.869488,13,1
785,3.577859437,35.79683339,0,1,1,15,1,8.765228822,6407.527963,16,1
786,3.548468021,34.76002506,1,0,1,13,1,8.379219274,4355.607064,13,1
787,3.779322473,43.78636523,1,0,0,13,1,7.683982079,2173.256645,15,1
788,3.482015975,32.52522608,1,1,0,7,1,7.642439726,2084.824016,12,1
789,3.51462191,33.60322048,1,1,0,12,1,8.144090255,3442.971739,11,1
790,3.17813738,24.00200527,0,1,0,7,0,7.523323135,1850.707236,13,1
791,2.812108571,16.64497836,0,1,1,14,1,7.843098395,2548.087598,14,1
792,3.137837945,23.05396899,0,0,0,12,0,6.917668978,1009.963002,15,1
793,3.534232829,34.26871466,1,1,1,9,1,8.148066481,3456.689028,11,1
794,3.190010876,24.28869161,0,0,1,12,1,7.66603809,2134.607548,17,1
795,3.706642326,40.71686279,0,1,0,14,1,7.77301201,2375.615903,13,1
796,3.717524905,41.16238712,0,1,1,14,1,8.641786294,5663.43736,17,1
797,3.565214063,35.34701909,0,0,1,13,1,7.970729174,2894.967531,13,1
798,3.439502981,31.17146149,1,1,1,13,1,8.405088906,4469.755132,14,1
799,3.090293042,21.98351912,1,0,1,9,1,8.470996962,4774.272867,6,1
800,3.407318717,30.18420328,1,1,1,7,1,7.606545803,2011.318595,4,1
801,3.364129134,28.90831107,0,0,1,8,1,7.628605978,2056.181658,11,1
802,3.698968743,40.40561431,0,0,1,11,0,8.591678909,5386.649785,17,1
803,3.892588861,49.03767406,0,1,1,12,1,8.336866332,4174.986201,14,1
804,3.650312093,38.4866756,0,1,1,12,0,8.076574993,3218.192009,16,1
805,3.161513439,23.60629561,0,0,1,8,0,8.028930284,3068.457539,10,1
806,4.001299192,54.66912959,1,1,1,8,1,8.747303157,6293.692099,10,1
807,3.80310591,44.84023817,1,1,1,14,1,8.001203366,2984.547331,16,1
808,3.567056365,35.41219898,1,0,0,12,1,7.520868223,1846.169485,16,1
809,2.838054622,17.08250127,0,0,0,11,0,7.079704287,1187.617273,16,1
810,3.213624314,24.86905637,0,1,0,12,0,7.612783244,2023.903283,19,1
811,3.47942808,32.44116301,0,1,0,14,1,8.648451552,5701.311712,20,1
812,3.72839177,41.61213246,1,0,1,10,1,7.263673332,1427.490565,12,1
813,3.14602874,23.24357477,1,1,1,17,1,8.041955228,3108.685442,19,1
814,4.463359687,86.77856872,0,0,1,11,0,7.211312802,1354.669514,11,1
815,2.733852545,15.39207159,1,1,1,14,1,8.085634675,3247.480278,15,1
816,3.429219815,30.85256266,0,1,1,14,1,9.111330297,9057.335828,13,1
817,3.422131207,30.63463425,1,1,0,12,1,7.982697499,2929.823611,18,1
818,3.300989925,27.13949169,1,0,1,12,1,8.912106392,7421.276768,19,1
819,3.404302787,30.09330696,0,0,1,14,1,8.316199144,4089.5865,15,1
820,3.722718547,41.37672594,1,0,1,14,1,7.890665001,2672.22036,19,1
821,3.237712197,25.4753724,1,1,1,13,1,8.390408891,4404.618334,16,1
822,2.87515587,17.7281872,1,0,1,14,1,7.660703202,2123.249977,16,0
823,3.528130371,34.06022805,1,0,1,15,1,7.579033342,1956.736555,20,1
824,3.499454056,33.09737772,0,0,1,15,1,8.098863505,3290.726056,16,1
825,3.496069804,32.98555717,0,0,1,7,1,7.109040094,1222.973043,5,1
826,3.700390422,40.46309898,0,0,1,13,1,8.352854233,4242.271911,17,1
827,3.496049689,32.98489367,1,1,1,9,1,8.376143962,4342.232788,9,1
828,3.732814109,41.79656291,0,1,1,7,0,7.598550109,1995.300828,10,0
829,2.8967794,18.11570787,1,0,1,9,1,7.113824329,1228.838052,8,1
830,3.161545852,23.60706075,1,1,1,12,0,7.244296574,1400.096685,12,1
831,3.604639871,36.76844011,1,1,1,13,1,8.604691245,5457.200698,11,1
832,3.394130455,29.78873957,1,1,1,13,0,7.267618737,1433.133718,16,1
833,3.783432379,43.96669341,1,1,1,13,1,8.464442606,4743.082907,16,1
834,3.198584044,24.4978178,1,0,1,12,1,8.182318019,3577.136928,16,1
835,3.71717082,41.14781469,1,1,1,13,1,8.538108597,5105.678329,20,1
836,3.299350178,27.09502625,0,0,1,10,1,7.563068704,1925.746,14,1
837,3.166087942,23.71453003,1,1,1,13,1,8.391430484,4409.120359,15,1
838,3.397158443,29.87907621,0,1,1,13,1,8.397118448,4434.27074,15,1
839,3.514933797,33.61370252,0,0,1,13,1,7.453599934,1726.065697,13,1
840,3.131695412,22.91279324,1,1,1,9,1,8.59232057,5390.107296,9,1
841,3.270798227,26.33235014,0,1,1,12,1,8.076410869,3217.663871,13,1
842,3.126145382,22.78597879,1,1,0,10,1,8.661282727,5774.937579,11,1
843,3.805032193,44.92669643,0,1,0,14,1,8.390338886,4404.310002,20,1
844,3.717083787,41.14423365,0,0,1,12,1,8.005293314,2996.778968,19,1
845,3.190241859,24.29430253,1,1,1,13,1,8.549431347,5163.817173,12,1
846,3.667203801,39.14230304,1,1,1,13,1,8.755355368,6344.574823,7,1
847,3.423325573,30.67124507,1,1,1,15,1,7.90704611,2716.354789,15,1
848,3.165982473,23.71202902,1,0,1,14,1,7.578521853,1955.735963,14,1
849,3.626359232,37.57576264,1,0,1,9,1,7.255034921,1415.212423,14,1
850,3.403114906,30.05758093,1,0,1,7,1,7.653104629,2107.17745,8,1
851,3.76405397,43.12289102,1,1,0,12,1,7.132159782,1251.577184,11,1
852,3.441540918,31.23505176,0,1,0,14,1,7.851491942,2569.565101,19,1
853,3.856416495,47.29556343,0,1,1,17,1,9.722918813,16695.90591,20,1
854,3.347070646,28.41936123,1,1,0,16,1,7.78041278,2393.262507,17,1
855,3.565864403,35.37001415,0,0,1,9,1,8.66292051,5784.403428,11,1
856,3.611088326,37.00630585,1,1,1,9,1,7.3468363,1551.280968,9,1
857,3.583732518,36.00768969,0,1,1,14,1,8.775209955,6471.802582,15,0
858,3.560582731,35.18369381,0,1,1,13,1,8.083452683,3240.402025,18,1
859,3.496101037,32.98658743,1,0,0,17,1,7.350459475,1556.911726,17,1
860,3.472740498,32.22493392,1,1,1,16,1,8.367374507,4304.320253,20,1
861,3.90950941,49.87447803,1,0,0,13,1,7.467351108,1749.965072,17,1
862,3.772439171,43.48600537,0,1,1,12,1,9.430008791,12456.63624,11,1
863,3.317033549,27.57841906,1,0,1,15,1,7.990939087,2954.069784,19,1
864,3.918931166,50.34660387,0,0,1,11,1,7.258338994,1419.896121,15,1
865,3.543439512,34.58567268,1,0,1,5,0,7.558537109,1917.039043,3,0
866,3.307817969,27.32543541,0,0,1,14,1,8.909659219,7403.137821,17,1
867,3.550940678,34.84608101,1,0,1,10,1,8.398718428,4441.37116,13,1
868,3.452843754,31.59009916,0,1,0,9,1,7.480299949,1772.772438,6,1
869,3.530281878,34.13358778,1,0,1,9,1,7.78679407,2408.583441,13,1
870,3.207981754,24.72912636,1,1,1,19,1,8.515605455,4992.067616,15,1
871,3.254052417,25.89506519,1,0,1,15,1,7.305482654,1488.438188,18,1
872,3.908875691,49.84288164,0,0,0,6,1,7.653242907,2107.468845,3,0
873,3.788411279,44.18614503,1,1,0,15,1,8.244453103,3806.45315,10,1
874,3.234882658,25.40339071,0,1,1,15,1,7.929348115,2777.615527,18,1
875,3.229972365,25.27895839,1,0,1,11,1,7.587228955,1972.839107,11,1
876,4.01699994,55.53424957,0,1,1,14,1,7.525787235,1855.273187,14,1
877,4.072712649,58.7160227,0,1,1,16,1,9.227707819,10175.19138,14,1
878,3.266857641,26.22878944,0,1,0,10,0,7.867101177,2609.988717,11,1
879,3.109308421,22.40554384,1,1,0,14,1,7.8122388,2470.655552,14,1
880,4.28704855,72.75142911,0,0,1,14,1,7.966544745,2882.879054,18,1
881,3.568888674,35.47714457,1,1,0,15,1,8.31173333,4071.36389,15,1
882,3.556024968,35.02369974,1,1,1,10,1,8.372399329,4326.003126,10,0
883,3.52284099,33.88054617,0,1,1,15,1,9.719243348,16634.65332,16,0
884,3.921458056,50.47398504,0,1,1,13,1,8.243709487,3803.623665,12,1
885,3.442483329,31.2645019,0,1,0,16,1,8.0477555,3126.769057,15,1
886,3.937817649,51.30651023,1,1,1,14,1,8.777767274,6488.37423,16,1
887,3.433803365,30.99430149,1,0,0,14,1,7.445494176,1712.131177,16,1
888,3.651543766,38.5341078,1,0,1,10,1,7.685046689,2175.571547,11,1
889,3.189950898,24.28723487,0,1,0,8,0,7.125486783,1243.253215,9,0
890,3.551142041,34.85309845,1,0,1,17,1,8.765980138,6412.343849,20,1
891,3.860200448,47.47486667,0,0,1,12,1,8.551374803,5173.862579,17,1
892,3.450978226,31.53122187,1,1,1,10,1,7.639543955,2078.795577,13,1
893,3.884742759,48.65442493,0,0,0,19,1,9.340457947,11389.62289,19,1
894,4.318158916,75.05032709,1,0,1,5,1,8.552324727,5178.779692,10,1
895,3.782577265,43.92911294,0,1,0,15,1,7.888065211,2665.282171,16,1
896,3.425415789,30.73542164,1,1,1,13,1,8.460804868,4725.860161,9,0
897,3.528943658,34.08794006,1,1,0,10,1,8.046892051,3124.070417,15,1
898,3.369820718,29.07331426,1,1,1,12,1,7.985014703,2936.620482,19,0
899,4.15360036,63.66279718,1,1,1,15,1,8.594736947,5403.147572,17,1
900,2.612366114,13.63126586,0,1,1,19,1,7.811766558,2469.48908,20,1
901,3.524266472,33.9288767,1,1,1,17,1,9.17488353,9651.643874,20,1
902,3.533041341,34.22790823,0,1,0,12,0,8.204828871,3658.574506,15,1
903,3.564034498,35.30534955,0,0,1,9,1,7.489786566,1789.670075,6,1
904,3.032654116,20.75223841,1,1,1,12,0,6.608516716,741.3825216,15,0
905,3.564863464,35.33462862,0,0,1,8,1,6.879369584,972.0133934,6,1
906,3.556299145,35.03330376,1,0,1,20,1,7.214948432,1359.603554,20,1
907,3.877586638,48.3074908,0,1,0,13,0,7.52490146,1853.63056,13,1
908,3.657055334,38.74707753,1,1,1,7,1,8.155241771,3481.580969,3,1
909,3.834636283,46.27659303,0,0,0,14,1,7.568293174,1935.83333,19,1
910,3.212749327,24.84730578,0,1,1,12,1,8.818921878,6760.971543,15,1
911,3.462678326,31.90230697,0,1,1,17,1,8.148685617,3458.829849,20,1
912,3.557521349,35.07614777,1,1,1,14,1,8.346547256,4215.600198,16,1
913,3.581665175,35.93332634,0,1,1,12,1,8.357200031,4260.748085,12,1
914,3.291855661,26.89272115,0,1,1,18,1,8.371119377,4320.469592,20,1
915,3.943751576,51.6118644,0,1,1,17,1,8.815388203,6737.122628,19,1
916,3.316469894,27.56287872,1,0,1,9,1,7.375736873,1596.768013,15,1
917,3.015707008,20.40351128,0,1,1,13,1,8.154749681,3479.868139,14,1
918,3.620747033,37.36547064,0,0,1,6,1,7.155357792,1280.95067,8,1
919,3.699366634,40.42169453,1,1,1,15,1,9.096785704,8926.553957,18,1
920,3.783238121,43.95815336,1,0,0,17,1,8.823829281,6794.231898,15,1
921,3.216121761,24.93124312,1,0,0,17,1,8.456440684,4705.280575,14,1
922,3.425513465,30.73842391,1,0,1,15,1,8.867573224,7098.034717,11,1
923,3.101469059,22.23058536,0,0,1,9,0,7.406001459,1645.832244,16,1
924,3.753429123,42.66714229,1,0,1,14,1,8.389393684,4400.149004,15,0
925,3.60430902,36.75627722,0,0,0,8,1,8.289511873,3981.890052,14,1
926,3.774128776,43.55954166,0,0,0,15,1,8.186320517,3591.483102,16,0
927,3.682482366,39.74493319,0,1,0,14,1,7.92130721,2755.370541,20,1
928,3.317735604,27.59778742,0,1,0,11,1,8.075536743,3214.852457,16,1
929,3.553897421,34.9492644,1,1,1,14,1,7.314463875,1501.866392,16,1
930,2.927477174,18.68044349,1,0,1,13,1,7.874090875,2628.295654,16,1
931,3.650883877,38.50868797,1,1,1,13,1,7.791358337,2419.601986,19,1
932,3.790669746,44.28605075,1,0,1,7,1,7.992836539,2959.680314,11,1
933,3.237278862,25.46433542,1,0,1,18,1,8.172037976,3540.552177,16,0
934,2.859192638,17.44743486,0,0,1,12,1,8.094094196,3275.068932,12,1
935,3.043151726,20.97123476,1,1,0,19,1,7.839163362,2538.080492,20,1
936,3.166064538,23.71397502,1,1,1,6,1,7.988860572,2947.936083,5,1
937,3.872295169,48.05254831,0,1,0,13,0,8.629439035,5593.939371,15,1
938,3.501044581,33.15006179,1,0,0,8,1,7.538045468,1878.15552,9,1
939,3.128661624,22.84338604,0,0,1,13,1,8.31708442,4093.208518,13,1
940,3.666709736,39.12296895,0,0,1,8,1,8.012915716,3019.708902,10,1
941,2.845055195,17.20250814,0,0,0,14,1,7.771635887,2372.34901,12,1
942,3.425892663,30.75008206,1,1,1,13,1,8.427012012,4568.828072,12,1
943,3.833857078,46.24054813,1,0,0,11,1,7.854168714,2576.452454,11,1
944,3.397498029,29.88922444,1,1,1,15,1,8.319833088,4104.474867,19,1
945,3.891631503,48.9907499,0,0,0,18,1,8.024095449,3053.657858,19,1
946,4.038597161,56.74668051,0,0,1,11,1,8.92459867,7514.566905,17,1
947,3.149649432,23.32788513,1,1,0,14,1,8.405487493,4471.537074,15,1
948,3.154313713,23.43694709,1,0,1,8,1,6.451718197,633.7903346,12,1
949,3.225663359,25.17026555,0,1,0,19,1,8.641786711,5663.43972,20,1
950,3.65861841,38.80768949,0,1,1,11,1,8.785618044,6539.51344,16,1
951,3.750523678,42.54335519,0,1,0,13,1,7.950205506,2836.157737,15,1
952,3.862741092,47.59563676,1,1,1,18,1,8.584280813,5346.94588,20,1
953,3.889841764,48.90314765,1,1,0,12,0,6.82141783,917.2846419,17,1
954,3.822719691,45.7284065,1,0,1,13,1,8.762555512,6390.421526,18,1
955,3.781940307,43.90114084,1,1,0,16,1,8.518205485,5005.064032,20,1
956,3.549012408,34.77895311,0,1,0,20,1,8.318029876,4097.080296,20,1
957,3.233558432,25.36977316,0,1,1,7,1,8.260798992,3869.184312,16,1
958,3.282151705,26.63301749,0,0,1,11,1,8.376440256,4343.519557,9,1
959,3.622279102,37.42276098,1,0,1,11,1,7.297607645,1476.762757,9,1
960,4.005060902,54.87516629,1,0,0,13,1,8.564039588,5239.80513,13,1
961,4.011793947,55.24588992,1,1,1,14,1,8.209373592,3675.239547,20,1
962,2.92214999,18.58119392,1,1,1,18,1,8.404125522,4465.451118,20,1
963,3.249800595,25.78519772,0,0,1,13,1,7.752224331,2326.742106,18,1
964,3.925739755,50.69056278,0,0,0,10,1,7.338245575,1538.01142,16,1
965,3.180767085,24.06520654,1,1,0,12,1,7.270004563,1436.557008,14,1
966,3.015926758,20.40799546,1,1,1,13,1,8.946894068,7683.988813,12,1
967,3.679943327,39.64414724,1,1,1,11,1,7.757770591,2339.682676,8,1
968,4.019889412,55.69494627,1,0,1,14,1,8.026911342,3062.268751,20,1
969,4.080351369,59.16625537,0,1,0,15,1,7.613198237,2024.743362,17,1
970,3.659846173,38.8553654,0,1,0,9,1,8.02596811,3059.381683,10,1
971,3.715899727,41.09554522,1,1,1,12,1,7.94578973,2823.66151,14,1
972,3.668028016,39.17457799,1,0,1,12,1,7.387763762,1616.088112,17,1
973,3.494573921,32.9362515,0,0,1,18,1,8.309655247,4062.912041,20,1
974,2.488478275,12.04293614,1,1,1,15,0,7.31759333,1506.573778,15,1
975,3.728210973,41.60460979,1,1,1,16,1,8.821226469,6776.570783,16,1
976,3.382631944,29.44817516,0,0,1,14,1,8.334532993,4165.255899,13,1
977,3.802970367,44.83416082,0,0,1,11,1,7.430786,1687.133139,9,1
978,3.311908056,27.4374277,0,1,1,7,1,7.566488871,1932.34365,12,1
979,3.009626789,20.27982986,0,0,0,19,1,7.440054098,1702.842338,20,1
980,3.873572796,48.11398078,0,0,1,10,1,7.403619356,1641.916369,18,1
981,3.554413234,34.96729633,0,1,1,7,1,8.877321721,7167.568262,13,0
982,4.548591279,94.49919153,0,1,1,14,1,10.16452178,25965.44191,15,1
983,3.774677574,43.58345361,1,0,1,17,1,9.333989514,11316.18764,17,1
984,3.814551955,45.35643012,0,0,1,14,1,8.32917248,4142.987729,20,0
985,3.729147481,41.64359108,0,1,1,7,0,8.15836607,3492.475479,7,0
986,3.318983787,27.63225603,1,0,1,14,1,7.997067339,2972.228655,19,1
987,3.388871101,29.63248131,1,1,1,8,1,8.118386435,3355.601892,11,1
988,3.817947782,45.51071449,0,0,1,13,0,7.947870648,2829.543436,11,1
989,3.816533159,45.44637952,1,0,1,15,1,8.290449114,3985.623793,16,0
990,3.674891648,39.44438276,1,0,0,12,1,8.143114566,3439.614108,18,1
991,3.204029769,24.6315901,0,1,1,12,0,7.420601484,1670.037707,20,1
992,4.005386544,54.89303885,1,1,1,13,1,8.641555084,5662.128065,17,1
993,3.089947686,21.9759283,0,1,1,16,1,9.269646426,10610.99945,17,1
994,3.370035695,29.07956505,0,0,0,14,0,8.232238554,3760.241844,18,1
995,4.197517548,66.52099074,1,1,1,12,1,8.434109119,4601.368873,15,1
996,3.657236654,38.75410379,1,1,0,13,0,7.61727,2033.004446,19,1
997,3.791220025,44.31042714,1,1,0,16,1,8.481033135,4822.429546,20,1
998,3.613092019,37.08052945,0,1,1,15,1,8.092636679,3270.298942,15,1
999,3.201219981,24.56247768,0,1,0,16,1,7.537157495,1876.488509,18,1
1000,3.320755126,27.6812455,0,1,1,9,1,8.721382832,6132.653659,12,1
1001,3.549575427,34.79853983,1,0,1,11,1,7.285373031,1458.805211,11,1
1002,2.621456846,13.75574901,0,0,1,12,1,7.778543599,2388.793245,12,1
1003,3.245625732,25.67777244,1,0,1,5,1,8.193497824,3617.353008,8,1
1004,3.739575354,42.0801172,0,0,0,7,1,7.995676654,2968.098093,6,1
1005,3.410463204,30.27926648,1,1,1,15,1,9.180642602,9707.388757,12,1
1006,3.414916587,30.41441236,0,1,0,12,0,6.963615244,1057.449594,10,1
1007,3.760855792,42.98519663,1,0,1,15,1,7.606020956,2010.263237,18,1
1008,3.336693415,28.12597185,0,1,1,13,1,8.364100835,4290.252359,20,0
1009,3.688640971,39.9904618,0,1,1,12,1,8.278289752,3937.454597,14,1
1010,3.073299663,21.61310109,0,1,0,12,1,8.429234791,4578.994864,15,1
1011,3.13174621,22.91395721,1,1,0,18,1,8.874741912,7149.101135,20,1
1012,2.997768345,20.04076292,1,1,1,7,1,8.518152286,5004.797775,13,1
1013,3.525319545,33.9646251,1,0,1,14,1,8.514192778,4985.020415,15,1
1014,3.438162301,31.12969855,0,0,0,12,1,7.442327904,1706.718677,11,1
1015,3.932561492,51.03754264,0,1,1,13,1,8.424196581,4555.982946,10,1
1016,3.487465369,32.70295265,1,0,1,16,1,8.175963185,3554.476895,17,1
1017,3.906126343,49.70603445,0,1,1,15,1,8.363906438,4289.418426,15,1
1018,4.083567583,59.35685305,0,0,0,18,1,8.311045464,4068.5643,20,1
1019,3.35271853,28.5803246,1,0,1,13,1,7.572324557,1943.653168,17,1
1020,3.616531722,37.20829508,0,0,1,9,1,8.081277491,3233.361189,14,1
1021,3.246532022,25.7010545,0,1,0,14,1,8.963158788,7809.988636,16,1
1022,3.72139711,41.32208531,0,0,1,13,1,7.455498749,1729.346289,13,1
1023,3.176071901,23.95248079,0,0,1,17,1,8.278688668,3939.025623,12,1
1024,3.192057837,24.33846053,1,1,1,12,1,7.463629932,1743.465245,16,1
1025,3.586638008,36.11246182,1,1,0,18,1,8.383911147,4376.091033,19,1
1026,3.527243396,34.03003087,0,1,0,18,1,8.370711984,4318.709819,20,0
1027,3.578786953,35.83005094,1,1,1,15,1,8.029491423,3070.179852,15,1
1028,3.520800474,33.81148284,1,0,1,11,1,7.6500351,2100.719324,17,1
1029,3.341406854,28.25885485,1,1,1,8,0,8.2102041,3678.293129,12,0
1030,3.460939351,31.84687785,1,0,0,7,1,7.909337374,2722.585812,12,1
1031,3.986047623,53.84166573,1,1,1,13,1,8.482743953,4830.686907,6,1
1032,3.494631463,32.93814679,1,1,0,12,1,7.791945032,2421.021971,18,1
1033,3.10445318,22.29702319,1,0,0,15,1,7.745413567,2310.949058,19,1
1034,3.246631952,25.70362293,0,0,0,12,1,7.835420745,2528.59918,14,1
1035,3.169455538,23.79452562,1,0,1,20,1,8.74727313,6293.503121,20,1
1036,3.229972957,25.27897334,1,0,1,10,1,7.842178314,2545.744228,15,1
1037,3.121674824,22.68434012,1,1,1,10,1,7.920807622,2753.994334,14,1
1038,2.712245329,15.0630591,1,1,1,14,1,7.892617995,2677.44429,20,1
1039,3.700719725,40.47642576,1,0,0,12,1,6.909584476,1001.830871,11,1
1040,3.698012453,40.36699327,0,1,1,16,1,8.236318145,3775.613424,18,1
1041,3.424819869,30.71711126,1,1,0,12,1,7.842503971,2546.573403,11,1
1042,3.282860805,26.65190966,1,0,0,15,1,7.355172506,1564.266818,17,1
1043,3.25634551,25.95451312,0,0,0,13,1,8.563382942,5236.365562,13,1
1044,3.619620301,37.32339347,0,0,1,9,1,8.497707922,4903.516705,9,1
1045,3.567969072,35.44453471,1,1,1,11,1,7.786900359,2408.839461,18,1
